"velocity","Alstom 1MW","Alstom Beluga 9","Andritz Hydro Hammerfest HS1500","Atlantis AR1000","Atlantis AR1500","Atlantis AR2000","MCT SeaGen 600kW","MCT SeaGen-S 2MW","Nova Innovation M100","ORPC TidGen","Orbital Marine Power Orbital O2","Orbital Marine Power SR2000","Sabella D10","Sabella D15","Tidal Energy Pty Ltd DHV","Verdant Gen4","Verdant Gen5","Voith 1 MW test","TTL 1 MW 3 ms Limit","TTL 1 MW 5 ms Limit"
3.28,644.216706972769,397.777356061872,1433.82841261278,996.948365189194,1452.17892111839,1918.05990594116,597.641334348195,1998.70108613205,100,139.909076029244,1998.70108613205,1936.23856149118,565.501134301072,1413.75283575268,164.580277726751,55.9636304116975,271.823347713959,1000,200.08849492496,1000
3.29,632.644618378857,401.443872841169,1433.83826711396,997.124610019478,1454.33736188419,1921.59113280711,597.775402943827,1998.7811850531,100,139.914682953717,1998.7811850531,1939.11648251225,570.572916887921,1426.4322922198,164.824901013541,55.9658731814867,271.834241167221,1000,192.39803658877,1000
3.3,621.083043158796,405.108213557478,1433.88593322217,997.333098632674,1456.50069451762,1925.113367243,597.928876717107,1998.91093467628,100,139.92376542734,1998.91093467628,1942.00092602349,575.656001273738,1439.14000318434,165.070078711997,55.9695061709359,271.851887115974,1000,184.858873249871,1000
3.31,609.457617264766,408.794628647625,1433.68420898405,997.529634575189,1458.57707140228,1928.50327474252,598.073794485225,1999.03143580414,100,139.93220050629,1999.03143580414,1944.76942853637,580.756697720133,1451.89174430033,165.305401425591,55.9728802025159,271.868275269363,1000,177.545456503005,1000
3.32,597.708387602147,412.528318836783,1432.94747703345,997.672794916297,1460.47522169781,1931.6374477155,598.183752550028,1999.09112242965,100,139.936378570076,1999.09112242965,1947.30029559708,585.877022048358,1464.69255512089,165.520525125752,55.9745514280303,271.876392650433,1000,170.540127441125,1000
3.33,585.995400190525,416.259751166133,1432.22630755866,997.847311121648,1462.3843668318,1934.77139052126,598.312811012096,1999.19587993565,100,139.943711595496,1999.19587993565,1949.8458224424,591.009093861367,1477.52273465342,165.736894907604,55.9774846381982,271.890639671249,1000,163.673689996433,1000
3.34,574.256169066521,420.013459670627,1431.24056258868,998.011676356335,1464.21480964062,1937.7841225786,598.434578596027,1999.2927852055,100,139.950494964385,1999.2927852055,1952.28641285416,596.155735398448,1490.38933849612,165.944345092603,55.980197985754,271.903818787948,1000,157.024145477508,1000
3.35,562.442523619995,423.814933557277,1429.71257707435,998.127212744906,1465.87771981247,1940.55502837828,598.524259017442,1999.33631330196,100,139.953541931137,1999.33631330196,1954.50362641663,601.315497112088,1503.28874278022,166.132808245413,55.9814167724549,271.909738609067,1000,150.676673778637,1000
3.36,550.689530605032,427.614065858641,1428.1773066244,998.272971774537,1467.55718808769,1943.33396296243,598.632564506358,1999.42017457142,100,139.959412219999,1999.42017457142,1956.74291745025,606.486937807186,1516.21734451796,166.323147983271,55.9837648879996,271.921143741712,1000,144.454215605344,1000
3.37,538.946035970632,431.4356761346,1426.36229001699,998.410116352164,1469.1657972505,1946.00251009209,598.734665682683,1999.49733537739,100,139.964813476417,1999.49733537739,1958.88772966733,611.669485800555,1529.17371450139,166.505457021723,55.9859253905669,271.931637611325,1000,138.437862305045,1000
3.38,527.223352332303,435.279827722212,1424.26257931772,998.539088777226,1470.7060487452,1948.56417680522,598.830879252194,1999.56808673083,100,139.969766071158,1999.56808673083,1960.94139832693,616.861912436786,1542.15478109197,166.680018857789,55.9879064284632,271.941259795393,1000,132.623667997085,1000
3.39,515.487041474501,439.172984637935,1421.60461180334,998.624140485763,1472.09025719115,1950.89919879209,598.898060103173,1999.5945835943,100,139.971620851601,1999.5945835943,1962.78700958819,622.058283590348,1555.14570897587,166.836895814997,55.9886483406405,271.944863368825,1000,127.102757591333,1000
3.4,503.841732610698,443.063105043067,1418.91661147472,998.738284080109,1473.49977027084,1953.25539292637,598.983483781644,1999.65519322949,100,139.975863526064,1999.65519322949,1964.66636036112,627.265480683949,1568.16370170987,166.996640630695,55.9903454104256,271.95310627921,1000,121.684232046876,1000
3.41,492.249410735389,446.975968563312,1415.92993291759,998.845490409875,1474.84813116335,1955.51493830454,599.063901004559,1999.71027962143,100,139.9797195735,1999.71027962143,1966.46417488446,632.478566324707,1581.19641581177,167.149454865179,55.9918878294001,271.960598028515,1000,116.455350980317,1000
3.42,480.686271120388,450.938334506772,1412.38083949742,998.912782171369,1476.05040966644,1957.56134870795,599.117796515715,1999.72801153527,100,139.980960807469,1999.72801153527,1968.06721288859,637.68830724388,1594.2207681097,167.28571309553,55.9923843229874,271.963009568796,1000,111.50921461736,1000
3.43,469.232676140614,454.897573399357,1408.78000983887,999.007509709799,1477.28206414813,1959.63553189712,599.189097495462,1999.77471286568,100,139.984229900598,1999.77471286568,1969.70941886417,642.907764549974,1607.26941137493,167.425300603454,55.9936919602391,271.969360949733,1000,106.650009841004,1000
3.44,457.860957951016,458.879757208679,1404.86832723163,999.096343868987,1478.45925383568,1961.62274647573,599.256141696799,1999.81661642326,100,139.987163149628,1999.81661642326,1971.27900511424,648.128767701491,1620.32191925373,167.558715434711,55.9948652598514,271.975059833564,1000,101.967193737082,1000
3.45,446.557288307658,462.911942467741,1400.39256444136,999.149044794441,1479.49986961824,1963.40990344533,599.29902594067,1999.82780912447,100,139.987946638713,1999.82780912447,1972.66649282432,653.338914601757,1633.34728650439,167.676651890067,55.9951786554852,271.976582040928,1000,97.5554931573638,1000
3.46,435.378661925939,466.941153976088,1395.84526643598,999.227392617532,1480.57332450439,1965.23068839348,599.358380567575,1999.86278606788,100,139.990395024752,1999.86278606788,1974.09776600586,658.557240622058,1646.39310155515,167.798310110498,55.9961580099008,271.981338905232,1000,93.2152961807654,1000
3.47,424.307169879814,470.992684987683,1390.97750931952,999.300726507912,1481.59846907335,1966.97357204831,599.414113954485,1999.89355712543,100,139.99254899878,1999.63523102075,1975.46462543113,663.772468893073,1659.43117223268,167.914493161646,55.997019599512,271.985523769058,1000,89.0378902656792,1000
3.48,413.350335577944,475.066459435051,1385.7867430932,999.369289132852,1482.57722319996,1968.64141887355,599.466405087385,1999.92024583717,100,139.994417208602,1999.36800325965,1976.76963093328,668.983010084944,1672.45752521236,168.025418629329,55.9977668834408,271.989153433855,1000,85.0187123049034,1000
3.49,402.506763691027,479.187296408808,1380.02825274116,999.406041616818,1483.42937480801,1970.12307384908,599.497172626715,1999.92508822394,100,139.994756175676,1998.79213042154,1977.90583307735,674.172135980083,1685.43033995021,168.121995811575,55.9979024702702,271.989811998455,1000,81.2571340068332,1000
3.5,391.803771314498,483.305058052578,1374.18245792885,999.466298913355,1484.31999204973,1971.64770183178,599.54334488034,1999.94641837736,100,139.996249286415,1998.43255213427,1979.09332273297,679.367125324012,1698.41781331003,168.222932432302,55.9984997145662,271.992712899321,1000,77.544139757867,1000
3.51,381.235576050217,487.444716858467,1368.0085194679,999.522481079098,1485.16966358985,1973.10548898989,599.586582046494,1999.96411460334,100,139.997488022234,1998.02314037865,1980.2262181198,684.55248272288,1711.3812068072,168.319228540183,55.9989952088934,271.995119586054,1000,73.9758249984759,1000
3.52,370.809594895587,491.628072361818,1361.27407866654,999.550287834051,1485.90121260734,1974.38901936507,599.610419974993,1999.96628556864,100,139.997639989805,1997.30469925742,1981.20161680979,689.708572068176,1724.27143017044,168.402137428832,55.9990559959219,271.995414837335,1000,70.6524927893647,1000
3.53,360.531726897219,495.810810157956,1354.43923668938,999.599509016395,1486.67323394147,1975.71947408973,599.64851161313,1999.97956907337,100,139.998569835136,1996.78095312375,1982.23097858862,694.868297154686,1737.17074288672,168.489633180033,55.9994279340544,271.997221393979,1000,67.3634321281385,1000
3.54,350.404921483792,500.014948776909,1347.27511186478,999.645237287262,1487.4092372992,1976.99061664403,599.684094862711,1999.98958124795,100,139.999270687356,1996.1952263987,1983.21231639893,700.013307188735,1750.03326797184,168.573046893909,55.9997082749425,271.998583049721,1000,64.2058337843389,1000
3.55,340.444811416228,504.259319092059,1339.56224748662,999.665871798962,1488.03510778134,1978.09883095885,599.702300834738,1999.99020910146,100,139.999314637102,1995.29797407364,1984.04681037512,705.121221284292,1762.80305321073,168.643978881885,55.9997258548408,271.998668437798,1000,61.2806693584453,1000
3.56,330.637123874971,508.505307709195,1331.73975219856,999.705771028963,1488.70292876684,1979.25718820118,599.733561570737,1999.99659427707,100,139.999761599395,1994.57192167104,1984.93723835579,710.230329557527,1775.57582389382,168.719665260242,55.9999046397581,271.999536821682,1000,58.3762642542575,1000
3.57,320.992990551983,512.772027411975,1323.59121266354,999.742662868231,1489.33916426464,1980.3631000714,599.762671845755,2000,100,140,1993.76973451697,1985.78555235286,715.319583275307,1788.29895818827,168.791771949993,56,272,1000,55.5906240774631,1000
3.58,311.515724805078,517.059223341203,1315.1186680369,999.776671116575,1489.94517194247,1981.41869410967,599.789726602859,2000,100,140,1992.88576098802,1986.59356258997,720.387284134075,1800.96821033519,168.860452820147,56,272,1000,52.919645235586,1000
3.59,302.232077733311,521.382364086271,1306.1151663288,999.789621227452,1490.44933078207,1982.32315572779,599.801818257468,2000,100,140,1991.67853924492,1987.26577437609,725.407087012596,1813.51771753149,168.917590821968,56,272,1000,50.4678377250711,1000
3.6,293.100924471377,525.709202730583,1297.00158006047,999.819032092254,1490.99826195781,1983.28329191192,599.825449587567,2000,100,140,1990.61613493743,1987.99768261041,730.425182362091,1826.06295590523,168.979803021885,56,272,1000,48.017248125322,1000
3.61,284.144414287045,530.055581451461,1287.57336459286,999.845938615204,1491.52078047,1984.19912359641,599.847307201937,2000,100,140,1989.45840150388,1988.69437396,735.416641559785,1838.54160389946,169.0390217866,56,272,1000,45.6695220297942,1000
3.62,275.39647355831,534.434035187579,1277.63780218671,999.854852749585,1491.94846223601,1984.97386249236,599.856073715191,2000,100,140,1987.96466926614,1989.26461631468,740.352714802581,1850.88178700645,169.087492386748,56,272,1000,43.5292973539678,1000
3.63,266.798364573912,538.817901527587,1267.59242251098,999.87791669393,1492.42120602594,1985.80579214707,599.875061232393,2000,100,140,1986.59306876309,1989.89494136793,745.284511919477,1863.21127979869,169.141070016274,56,272,1000,41.3790243336968,1000
3.64,258.37945855867,543.220147605054,1257.24639533247,999.898790416625,1492.87092641024,1986.59882439607,599.892509840655,2000,100,140,1985.1074942902,1990.49456854699,750.18473078783,1875.46182696957,169.192038326494,56,272,1000,39.3205903006444,1000
3.65,250.180351274565,547.650428871519,1246.4214779329,999.904631596954,1493.23239430296,1987.26021439773,599.898668802156,2000,100,140,1983.27164078154,1990.97652573728,755.022400299132,1887.55600074783,169.233004687669,56,272,1000,37.4585732695696,1000
3.66,242.126010736131,552.087543708884,1235.49120977185,999.922296101486,1493.6388190407,1987.97971644379,599.913712977579,2000,100,140,1981.53361878549,1991.51842538759,759.853270802236,1899.63317700559,169.279066157946,56,272,1000,35.576261188673,1000
3.67,234.252545886096,556.54163621237,1224.27869271188,999.938029785835,1494.02521729917,1988.66515741583,599.92741334132,2000,100,140,1979.66154053093,1992.03362306556,764.64784253533,1911.61960633832,169.322857960573,56,272,1000,33.7755825054131,1000
3.68,226.55989652217,561.012194185245,1212.79092130003,999.951888343332,1494.39249096759,1989.31801028596,599.93981572444,2000,100,140,1977.64845571503,1992.52332129011,769.404614474305,1923.51153618576,169.36448230966,56,272,1000,32.0533104501794,1000
3.69,219.098579033864,565.505385840867,1200.86496568137,999.954651693385,1494.67837405056,1989.84901725768,599.943250021347,2000,100,140,1975.25806255658,1992.90449873408,774.089169503209,1935.22292375802,169.396882392397,56,272,1000,30.5166676893595,1000
3.7,211.770424672621,570.006553825037,1188.84985984378,999.965990133382,1495.00981330129,1990.44043506234,599.953755351995,2000,100,140,1972.93720312342,1993.34641773505,778.764507622467,1946.91126905617,169.434445507479,56,272,1000,28.944710214205,1000
3.71,204.621464118007,574.522442856198,1176.583228557,999.975653319882,1495.32465443245,1991.00340114303,599.963114340598,2000,100,140,1970.4538989301,1993.76620590993,783.397733562559,1958.4943339064,169.470127502344,56,272,1000,27.4420688369217,1000
3.72,197.707993504339,579.056401802669,1163.91717643361,999.977047058554,1495.56390229423,1991.4528385597,599.965213142729,2000,100,140,1967.57704724793,1994.08520305897,787.95259224375,1969.88148060937,169.497242260012,56,272,1000,26.1155086164101,1000
3.73,190.918140510391,583.599094215615,1151.17465801185,999.984611030713,1495.84773441907,1991.96228358685,599.972986062956,2000,100,140,1964.74274970278,1994.46364589209,792.496135181126,1981.24033795281,169.529409900828,56,272,1000,24.7457463455313,1000
3.74,184.30381264444,588.154498304535,1138.20775745559,999.990663527424,1496.11718116316,1992.44693686198,599.979737758852,2000,100,140,1961.72408765431,1994.82290821755,796.993633869765,1992.48408467441,169.559947198491,56,272,1000,23.4370349876266,1000
3.75,177.926668119526,592.723209526416,1124.88351140447,999.991196081189,1496.31649681475,1992.8258884158,599.980887037243,2000,100,140,1958.29553817008,1995.08866241966,801.407181480091,2003.51795370023,169.582536305671,56,272,1000,22.2955578268445,1000
3.76,171.662320647423,597.301082250229,1111.4983833929,999.995502618212,1496.55916132189,1993.26401872662,599.986314035064,2000,100,140,1954.88223563444,1995.41221509585,805.807567746542,2014.51891936635,169.610038283147,56,272,1000,21.1039218437999,1000
3.77,165.568140232649,601.889392162637,1097.9188208167,999.99843136481,1496.78937140858,1993.68058257171,599.990822705768,2000,100,140,1951.26270107127,1995.71916187811,810.158409268702,2025.39602317175,169.636128759639,56,272,1000,19.9658699892102,1000
3.78,159.641991827706,606.487334403078,1084.15524640617,1000,1497.00769634129,1994.0765448783,599.994431031284,2000,100,140,1947.42974849768,1996.01026178838,814.458649842883,2036.14662460721,169.660872252013,56,272,1000,18.8790745663753,1000
